Date,Open,High,Low,Close,Adj Close,Volume
2015-06-11,17.895300,17.906300,17.553699,17.597799,14.148805,38660
2015-06-12,17.515200,17.625299,17.355400,17.586800,14.139964,490413
2015-06-15,17.548201,17.597799,17.278200,17.465599,14.042514,110171
2015-06-16,17.619801,17.906300,17.581301,17.796101,14.308246,181500
2015-06-17,17.785101,17.785101,17.427000,17.614300,14.162068,69152
2015-06-18,17.625299,17.972500,17.493099,17.906300,14.396845,197109
2015-06-19,17.851200,17.933901,17.564699,17.818199,14.326014,79679
2015-06-22,17.906300,17.906300,17.685900,17.763100,14.281713,37208
2015-06-23,17.796101,18.121201,17.763100,18.021999,14.489871,33396
2015-06-24,18.027500,18.154301,18.021999,18.099199,14.551937,83853
2015-06-25,18.055099,18.055099,17.752100,17.950399,14.432301,84035
2015-06-26,17.966900,18.181801,17.851200,18.181801,14.618343,111441
2015-06-29,17.911800,18.060600,17.812700,17.928400,14.414613,59532
2015-06-30,18.038601,18.297501,17.603300,18.297501,14.711371,608388
2015-07-01,18.209400,18.236900,17.983500,18.159800,14.612639,182952
2015-07-02,18.176300,18.380199,18.071600,18.231400,14.670256,52091
2015-07-03,18.082600,18.253401,18.000000,18.225901,14.665833,70604
2015-07-06,18.192801,18.192801,17.702499,17.862301,14.373251,192935
2015-07-07,17.862301,18.093700,17.663900,17.961399,14.452991,150282
2015-07-08,17.966900,18.082600,17.752100,17.752100,14.284575,72782
2015-07-10,18.033100,18.358101,18.033100,18.159800,14.612639,74234
2015-07-13,18.358101,18.611601,18.302999,18.308500,14.732297,98918
2015-07-14,18.424200,18.424200,18.145500,18.284800,14.713225,240405
2015-07-15,18.278799,18.309099,17.909100,17.939400,14.435286,112530
2015-07-16,17.963600,18.030300,17.818199,17.993900,14.479138,21780
2015-07-17,17.993900,17.993900,17.624201,17.697001,14.240238,65175
2015-07-20,17.727301,17.733299,17.575800,17.666700,14.215860,64845
2015-07-21,17.575800,17.715200,17.490900,17.636400,14.191475,38445
2015-07-22,17.636400,17.636400,17.169701,17.212099,13.850056,128370
2015-07-23,17.272699,17.321199,16.551500,16.715200,13.450212,324390
2015-07-24,16.727301,16.769699,16.393900,16.545500,13.313659,205755
2015-07-27,16.369699,16.812099,16.369699,16.812099,13.528184,102300
2015-07-28,16.933300,17.254601,16.672701,17.000000,13.679378,144045
2015-07-29,17.066700,17.302999,17.006100,17.187901,13.830584,294690
2015-07-30,17.163601,17.302999,16.830299,16.830299,13.542834,63855
2015-07-31,16.957600,17.272699,16.957600,17.272699,13.898813,183315
2015-08-03,17.212099,17.454500,17.030300,17.442400,14.047569,76065
2015-08-04,17.333300,17.460600,16.878799,16.890900,13.603411,109065
2015-08-05,17.187901,17.260599,16.775801,16.775801,13.510712,45375
2015-08-06,16.727301,16.975800,16.618200,16.860600,13.579009,165990
2015-08-07,16.903000,17.000000,16.478800,16.478800,13.271516,184635
2015-08-10,16.727301,16.854500,16.509100,16.818199,13.544859,37950
2015-08-11,16.648500,16.757601,16.393900,16.490900,13.281260,59895
2015-08-12,16.424200,16.424200,15.866700,15.969700,12.861503,74415
2015-08-13,15.981800,15.981800,15.442400,15.818200,13.021614,70125
2015-08-14,15.624200,15.690900,15.297000,15.478800,12.742220,139425
2015-08-17,15.454500,15.854600,15.424200,15.424200,12.697273,52965
2015-08-18,15.515200,16.133301,15.169700,15.848500,13.046560,126720
2015-08-19,15.800000,15.800000,15.236400,15.369700,12.652411,142560
2015-08-20,15.345500,15.533300,15.157600,15.272700,12.572556,113190
2015-08-21,15.278800,15.557600,15.115200,15.357600,12.642449,118965
2015-08-24,14.957600,15.636400,14.442400,15.054600,12.393015,114345
2015-08-25,15.284900,15.878800,14.793900,14.860600,12.233315,176880
2015-08-26,15.157600,15.733300,14.866700,15.733300,12.951720,58245
2015-08-27,15.872700,16.302999,15.848500,16.151501,13.295991,178200
2015-08-28,15.945400,16.424200,15.648500,15.909100,13.096444,62040
2015-08-31,15.587900,15.587900,15.109100,15.206100,12.517734,126555
2015-09-01,15.060600,15.230300,14.915100,14.975800,12.340320,85965
2015-09-02,15.090900,15.448500,14.709100,15.448500,12.729835,101475
2015-09-03,15.448500,15.903000,15.187900,15.897000,13.099404,109725
2015-09-04,15.745500,15.745500,15.248500,15.321200,12.624935,81840
2015-09-08,15.551500,15.697000,15.151500,15.248500,12.565032,153285
2015-09-09,15.557600,15.745500,15.218200,15.412100,12.699836,94215
2015-09-10,15.030300,15.333300,14.648500,15.103000,12.445140,110385
2015-09-11,15.018200,15.163600,14.848500,15.018200,12.375261,155760
2015-09-14,15.066700,15.672700,15.036400,15.575800,12.834730,63360
2015-09-15,15.697000,16.121201,15.581800,16.121201,13.284151,158400
2015-09-16,16.181801,16.757601,16.060600,16.454500,13.558798,201465
2015-09-17,16.181801,16.575800,16.097000,16.097000,13.264213,207405
2015-09-18,16.145500,16.145500,15.503000,15.703000,12.939545,93720
2015-09-21,15.848500,15.860600,15.060600,15.127300,12.465160,170610
2015-09-22,15.090900,15.503000,14.939400,15.503000,12.774745,65340
2015-09-23,15.272700,15.454500,15.000000,15.060600,12.410197,111705
2015-09-24,15.090900,15.090900,14.460600,15.000000,12.360260,84810
2015-09-25,15.254500,15.303000,14.703000,14.818200,12.210458,113355
2015-09-28,14.890900,14.909100,14.581800,14.684800,12.100534,166650
2015-09-29,14.684800,14.812100,14.606100,14.775800,12.175518,97020
2015-09-30,15.151500,15.157600,14.430300,14.860600,12.245395,676335
2015-10-01,14.909100,15.163600,14.812100,15.018200,12.387765,110055
2015-10-02,15.030300,15.678800,14.884800,15.672700,12.927627,99330
2015-10-05,15.757600,16.242399,15.757600,15.860600,13.082617,293865
2015-10-06,15.884800,16.060600,15.842400,16.012100,13.207581,390390
2015-10-07,16.539400,16.824200,16.090900,16.412100,13.537524,233145
2015-10-08,16.406099,16.515200,16.206100,16.503000,13.612499,296175
2015-10-09,16.515200,16.969700,16.121201,16.412100,13.537524,175065
2015-10-13,16.272699,16.272699,15.418200,15.745500,12.987676,221100
2015-10-14,15.751500,15.836400,15.497000,15.606100,12.872694,62370
2015-10-15,15.933300,16.042400,14.848500,15.236400,12.567751,492855
2015-10-16,15.303000,15.303000,14.866700,14.963600,12.342727,257730
2015-10-19,15.048500,15.242400,14.915100,15.066700,12.427772,197670
2015-10-20,15.121200,15.266700,14.763600,14.872700,12.267750,131835
2015-10-21,14.993900,15.060600,14.709100,14.945400,12.327717,494175
2015-10-22,14.981800,15.351500,14.981800,15.333300,12.647675,404745
2015-10-23,15.606100,15.727300,15.424200,15.539400,12.817676,433785
2015-10-26,15.587900,15.624200,15.157600,15.157600,12.502747,265320
2015-10-27,15.272700,15.333300,14.951500,15.048500,12.412757,102135
2015-10-28,15.381800,15.490900,15.315200,15.424200,12.722654,25740
2015-10-29,15.115200,15.345500,14.781800,14.781800,12.192771,105600
2015-10-30,14.909100,15.097000,14.848500,15.030300,12.397744,94050
2015-11-03,15.290900,15.836400,15.284900,15.703000,12.965559,102960
2015-11-04,15.842400,16.127300,15.697000,15.775800,13.025669,112530
2015-11-05,15.854600,15.987900,15.757600,15.981800,13.195757,45375
2015-11-06,15.981800,15.981800,15.636400,15.818200,13.060679,106425
2015-11-09,15.812100,15.854600,15.418200,15.521200,12.815451,155595
2015-11-10,15.381800,15.836400,15.333300,15.836400,13.075708,70785
2015-11-11,15.818200,16.066700,15.781800,16.012100,13.220777,110715
2015-11-12,15.854600,16.103001,15.854600,15.987900,13.200794,27060
2015-11-13,15.927300,15.987900,15.715100,15.715100,12.975553,57750
2015-11-16,15.842400,16.012100,15.757600,16.012100,13.220777,125400
2015-11-17,16.060600,16.436399,15.909100,16.127300,13.315890,159885
2015-11-18,16.133301,16.224199,15.872700,15.969700,13.185769,146850
2015-11-19,16.151501,16.351500,15.933300,16.254601,13.421002,153615
2015-11-23,16.363600,16.460600,16.212099,16.430300,13.566075,99825
2015-11-24,16.278799,16.333300,16.006100,16.242399,13.410932,79695
2015-11-25,16.097000,16.181801,15.490900,15.715100,12.975553,132990
2015-11-26,15.600000,15.939400,15.600000,15.757600,13.010640,49335
2015-11-27,15.739400,15.757600,15.448500,15.448500,12.755428,70455
2015-11-30,15.454500,15.654500,15.272700,15.357600,12.680373,121770
2015-12-01,15.497000,15.600000,15.266700,15.393900,12.722773,105435
2015-12-02,15.400000,15.430300,15.012100,15.151500,12.522433,226050
2015-12-03,15.484800,16.327299,15.478800,15.769700,13.033365,556710
2015-12-04,15.757600,15.757600,15.254500,15.636400,12.923192,328515
2015-12-07,15.678800,15.806100,15.357600,15.454500,12.772860,117975
2015-12-08,15.278800,15.363600,15.103000,15.157600,12.527473,75075
2015-12-09,15.272700,15.987900,15.272700,15.824200,13.078407,275550
2015-12-10,15.751500,15.854600,15.684800,15.715100,13.162080,122100
2015-12-11,15.648500,15.836400,15.575800,15.812100,13.243319,133155
2015-12-14,15.684800,15.800000,15.351500,15.351500,12.857544,89760
2015-12-15,15.515200,15.727300,15.351500,15.351500,12.857544,357060
2015-12-16,15.230300,15.333300,14.939400,15.066700,12.619017,137610
2015-12-17,15.375800,15.709100,15.369700,15.636400,13.096162,73755
2015-12-18,15.230300,15.236400,14.551500,14.551500,12.187510,280995
2015-12-21,14.812100,14.866700,14.454500,14.527300,12.167241,165825
2015-12-22,14.557600,14.769700,14.478800,14.703000,12.314396,71445
2015-12-23,14.806100,14.866700,14.642400,14.806100,12.400750,126225
2015-12-28,14.800000,14.842400,14.690900,14.690900,12.304268,142395
2015-12-29,14.642400,14.909100,14.642400,14.775800,12.375374,118965
2015-12-30,14.848500,14.897000,14.569700,14.897000,12.476886,297165
2016-01-04,14.769700,14.769700,14.000000,14.000000,11.737426,278520
2016-01-05,14.212100,14.327300,14.042400,14.297000,11.986430,99825
2016-01-06,14.236400,14.406100,13.939400,14.212100,11.915246,181995
2016-01-07,14.036400,14.151500,13.903000,14.042400,11.772975,221925
2016-01-08,14.175800,14.260600,13.963600,14.260600,11.955911,122100
2016-01-11,14.400000,14.400000,13.897000,13.897000,11.651073,214995
2016-01-12,13.987900,14.145400,13.848500,13.884800,11.640843,78375
2016-01-13,14.072700,14.163600,13.878800,14.163600,11.874587,216975
2016-01-14,13.939400,14.115200,13.703000,14.115200,11.834006,620235
2016-01-15,13.836400,13.909100,13.630300,13.697000,11.483391,124575
2016-01-18,13.697000,13.751500,13.545500,13.545500,11.356378,22935
2016-01-19,13.660600,13.703000,13.387900,13.406100,11.239504,49665
2016-01-20,13.581800,13.581800,13.121200,13.218200,11.081975,69795
2016-01-21,13.278800,13.442400,13.048500,13.048500,10.939700,117150
2016-01-22,13.303000,13.381800,13.109100,13.236400,11.097233,56430
2016-01-26,13.090900,13.284900,13.024200,13.272700,11.127663,62535
2016-01-27,13.127300,13.387900,13.103000,13.357600,11.198846,88605
2016-01-28,13.290900,13.436400,13.181800,13.381800,11.219132,83985
2016-01-29,13.430300,13.806100,13.430300,13.709100,11.493540,183150
2016-02-01,13.757600,14.169700,13.600000,14.133300,11.862162,148170
2016-02-02,13.927300,14.018200,13.303000,13.333300,11.190714,358380
2016-02-03,13.521200,13.860600,13.521200,13.697000,11.495970,211200
2016-02-04,13.793900,14.321200,13.600000,13.733300,11.526438,210045
2016-02-05,13.781800,14.109100,13.781800,13.884800,11.653595,74745
2016-02-10,13.848500,14.060600,13.757600,13.878800,11.648560,82665
2016-02-11,13.769700,13.800000,13.418200,13.484800,11.317868,100815
2016-02-12,13.569700,13.715100,13.297000,13.297000,11.160252,215655
2016-02-15,13.460600,13.666700,13.351500,13.509100,11.338264,203445
2016-02-16,13.393900,13.897000,13.351500,13.787900,11.572263,69135
2016-02-17,13.848500,14.212100,13.636400,13.806100,11.587542,188925
2016-02-18,13.684800,13.812100,13.442400,13.812100,11.592575,69630
2016-02-19,13.387900,13.593900,13.248500,13.497000,11.328112,42570
2016-02-22,13.642400,14.236400,13.618200,14.236400,11.948694,315645
2016-02-23,14.030300,14.272700,13.848500,13.854600,11.628245,142395
2016-02-24,13.793900,13.933300,13.484800,13.933300,11.694298,132000
2016-02-25,13.775800,14.006100,13.521200,13.606100,11.419680,244695
2016-02-26,13.757600,13.939400,13.509100,13.642400,11.450147,610170
2016-02-29,13.872700,13.963600,13.636400,13.763600,11.551871,478665
2016-03-01,13.939400,14.412100,13.890900,14.363600,12.068608,526020
2016-03-02,14.490900,14.775800,14.218200,14.545500,12.221442,454575
2016-03-03,15.151500,15.151500,15.151500,15.151500,12.730617,1819290
2016-03-04,15.151500,16.430300,15.151500,15.818200,13.290792,1069200
2016-03-07,15.781800,16.012100,15.212100,15.903000,13.362043,1641750
2016-03-08,15.836400,16.515200,15.763600,16.466700,13.835678,159720
2016-03-09,16.545500,16.721201,16.036400,16.036400,13.474126,304920
2016-03-10,16.278799,16.909100,16.103001,16.593901,13.942554,732600
2016-03-11,16.472700,16.993900,16.242399,16.957600,14.248138,681285
2016-03-14,17.084900,17.260599,16.745399,16.903000,14.202263,551925
2016-03-15,16.218201,16.503000,15.642400,16.127300,13.550502,231330
2016-03-16,15.921200,15.921200,15.109100,15.672700,13.168538,496815
2016-03-17,16.781799,17.393900,16.206100,17.169701,14.426353,948420
2016-03-18,17.103001,17.115200,16.739401,17.048500,14.324515,275880
2016-03-21,17.030300,17.115200,16.878799,17.072701,14.344849,432135
2016-03-22,16.909100,17.042400,16.515200,16.818199,14.131015,183810
2016-03-23,16.545500,16.593901,15.787900,15.915100,13.372210,396000
2016-03-24,15.527300,15.848500,15.527300,15.781800,13.260210,109560
2016-03-28,16.193899,16.393900,16.103001,16.327299,13.718548,131835
2016-03-29,16.375799,16.666700,16.084900,16.521200,13.881467,168795
2016-03-30,16.709101,16.733299,16.351500,16.497000,13.861135,386595
2016-03-31,16.442400,16.763599,16.000000,16.187901,13.601420,223905
2016-04-01,16.030300,16.406099,15.836400,16.369699,13.766930,229020
2016-04-04,16.369699,16.369699,15.606100,15.606100,13.124743,241065
2016-04-05,15.460600,15.812100,15.278800,15.666700,13.175708,136125
2016-04-06,15.503000,15.727300,15.357600,15.412100,12.961585,129690
2016-04-07,15.600000,15.757600,15.600000,15.757600,13.252151,110550
2016-04-08,16.084900,16.969700,16.084900,16.527300,13.899473,289080
2016-04-11,16.666700,16.818199,16.363600,16.697001,14.042184,246015
2016-04-12,16.824200,17.436399,16.660601,17.297001,14.546792,300630
2016-04-13,17.697001,17.878799,17.236401,17.497000,14.714986,202290
2016-04-14,17.527300,17.527300,16.793900,16.812099,14.138989,125400
2016-04-15,17.042400,17.042400,16.630301,16.903000,14.215437,313995
2016-04-18,16.903000,16.969700,16.327299,16.933300,14.240919,76725
2016-04-19,17.018200,17.090900,16.818199,16.878799,14.195085,135795
2016-04-20,16.763599,16.787901,16.454500,16.787901,14.118636,283140
2016-04-22,16.521200,16.812099,16.460600,16.812099,14.138989,246510
2016-04-25,16.733299,16.745399,16.375799,16.515200,13.889298,145200
2016-04-26,16.557600,17.103001,16.521200,17.078800,14.363284,122760
2016-04-27,17.078800,17.381800,17.060600,17.187901,14.455037,503085
2016-04-28,17.127300,17.533300,16.969700,17.460600,14.684377,388410
2016-04-29,17.424200,17.612101,17.090900,17.315100,14.562012,66660
2016-05-02,17.509100,17.515200,16.709101,16.727301,14.079867,88440
2016-05-03,16.357599,16.357599,15.830300,15.969700,13.442174,244695
2016-05-04,15.969700,16.357599,15.939400,16.357599,13.768683,307890
2016-05-05,16.357599,16.503000,15.903000,15.969700,13.442174,163185
2016-05-06,15.903000,16.072701,15.800000,16.000000,13.467680,67155
2016-05-09,15.969700,16.145500,15.478800,16.145500,13.590151,115830
2016-05-10,16.145500,16.751499,16.145500,16.575800,13.952350,173085
2016-05-11,16.890900,17.048500,16.678801,16.812099,14.151248,175725
2016-05-12,16.975800,17.018200,16.539400,16.903000,14.227763,283305
2016-05-13,16.969700,16.969700,16.090900,16.284800,13.707400,204105
2016-05-16,16.297001,16.448500,16.224199,16.448500,13.845194,279345
2016-05-17,16.454500,16.460600,15.951500,16.169701,13.610518,158400
2016-05-18,16.169701,16.478800,15.848500,16.284800,13.707400,205260
2016-05-19,16.090900,16.181801,15.884800,16.036400,13.498320,196680
2016-05-20,16.236401,16.254601,15.927300,16.000000,13.467680,61215
2016-05-23,15.903000,16.054600,15.618200,16.024200,13.488049,105435
2016-05-24,16.048500,16.230301,15.781800,16.121201,13.569701,201135
2016-05-25,16.169701,16.175800,15.757600,15.830300,13.324836,163020
2016-05-27,15.951500,15.981800,15.697000,15.897000,13.380978,309870
2016-05-30,15.909100,15.915100,15.781800,15.824200,13.319704,28545
2016-05-31,15.733300,15.830300,15.297000,15.436400,12.993282,243045
2016-06-01,15.448500,15.727300,15.393900,15.727300,13.251016,36465
2016-06-02,15.660600,16.048500,15.430300,16.048500,13.521644,123750
2016-06-03,16.000000,16.297001,15.824200,16.084900,13.552310,120285
2016-06-06,16.060600,16.060600,15.703000,15.951500,13.439914,145530
2016-06-07,15.836400,16.078800,15.757600,16.072701,13.542033,133815
2016-06-08,16.060600,16.297001,16.060600,16.278799,13.715677,190080
2016-06-09,16.097000,16.212099,15.909100,16.109100,13.572704,276705
2016-06-10,16.030300,16.060600,15.521200,15.587900,13.133564,224565
2016-06-13,15.587900,15.630300,15.333300,15.497000,13.056975,90915
2016-06-14,15.618200,15.703000,15.151500,15.345500,12.929331,98010
2016-06-15,15.278800,15.436400,15.072700,15.303000,12.893523,106755
2016-06-16,15.133300,15.515200,15.036400,15.430300,13.000778,841335
2016-06-17,15.569700,15.727300,15.309100,15.678800,13.210155,134970
2016-06-20,15.757600,15.860600,15.642400,15.721200,13.245877,151635
2016-06-21,15.575800,15.636400,15.387900,15.636400,13.174429,128040
2016-06-22,15.587900,15.781800,15.297000,15.393900,12.970114,243210
2016-06-23,15.442400,15.709100,15.363600,15.563600,13.113092,421905
2016-06-24,15.145400,15.557600,14.975800,15.363600,12.944581,743655
2016-06-27,15.266700,15.266700,14.951500,14.951500,12.597365,125235
2016-06-28,15.018200,15.509100,14.848500,15.272700,12.867992,274560
2016-06-29,15.503000,15.503000,15.369700,15.393900,12.970114,269445
2016-06-30,15.393900,15.860600,15.181800,15.769700,13.286740,288585
2016-07-01,15.824200,16.151501,15.727300,16.006100,13.498757,163020
2016-07-04,16.181801,16.242399,15.957600,16.109100,13.585624,83490
2016-07-05,15.939400,16.012100,15.769700,15.951500,13.452711,492360
2016-07-06,15.945400,15.945400,15.472700,15.878800,13.391401,317790
2016-07-07,15.878800,16.224199,15.878800,15.878800,13.391401,378180
2016-07-08,15.878800,16.472700,15.878800,16.472700,13.892266,426030
2016-07-11,16.454500,16.690901,16.351500,16.545500,13.953658,178530
2016-07-12,16.545500,16.727301,16.315100,16.321199,13.764501,169290
2016-07-13,16.321199,16.799999,16.321199,16.799999,14.168291,251130
2016-07-14,16.799999,17.393900,16.727301,17.333300,14.618057,321585
2016-07-15,17.333300,17.509100,17.127300,17.424200,14.694715,360855
2016-07-18,17.151501,17.878799,17.151501,17.697001,14.924783,197505
2016-07-19,17.684900,17.860600,17.545500,17.757601,14.975891,138270
2016-07-20,17.757601,17.878799,17.533300,17.872700,15.072955,399960
2016-07-21,17.727301,17.939400,17.460600,17.672701,14.904294,158565
2016-07-22,17.581800,17.818199,17.563601,17.727301,14.950338,59235
2016-07-25,17.818199,17.842400,17.600000,17.739401,14.960538,69300
2016-07-26,17.739401,17.787901,17.575800,17.575800,14.822561,112860
2016-07-27,17.581800,17.757601,17.533300,17.684900,14.914583,103125
2016-07-28,17.575800,17.666700,17.187901,17.587900,14.832770,154935
2016-07-29,17.533300,17.781799,17.387899,17.781799,14.996294,284790
2016-08-01,17.812099,17.812099,17.575800,17.648500,14.896443,109725
2016-08-02,17.636400,17.866699,17.600000,17.697001,14.937384,150975
2016-08-03,17.697001,18.278799,17.618200,18.278799,15.428452,198660
2016-08-04,18.278799,18.806101,18.218201,18.321199,15.464249,275220
2016-08-05,18.321199,18.557600,18.206100,18.363600,15.500031,54945
2016-08-08,18.357599,18.472700,18.302999,18.387899,15.520536,46860
2016-08-09,18.387899,18.636400,18.381800,18.418200,15.546116,30360
2016-08-10,18.418200,18.478800,18.066700,18.242399,15.397728,165165
2016-08-11,18.272699,18.509100,18.242399,18.418200,15.546116,142395
2016-08-12,18.606100,18.727301,18.436399,18.593901,15.694425,106095
2016-08-15,18.787901,19.115200,18.418200,18.969700,16.362738,184140
2016-08-16,18.969700,19.090900,18.824200,18.824200,16.237234,86790
2016-08-17,18.878799,19.090900,18.715200,19.060600,16.441151,70620
2016-08-18,19.030300,19.157600,18.896999,19.018200,16.404575,548955
2016-08-19,19.018200,19.090900,18.787901,18.933300,16.331350,394185
2016-08-22,18.909100,18.909100,18.606100,18.775801,16.195492,93390
2016-08-23,18.921200,18.963600,18.351500,18.606100,16.049103,660990
2016-08-24,18.606100,18.606100,18.351500,18.557600,16.007271,49995
2016-08-25,18.606100,18.606100,18.151501,18.242399,15.735395,455400
2016-08-26,18.242399,18.890900,18.242399,18.757601,16.179790,476850
2016-08-29,18.521200,19.169701,18.521200,18.969700,16.362738,290730
2016-08-30,19.036400,19.145500,18.836399,19.145500,16.514385,97020
2016-08-31,19.272699,19.272699,18.515200,18.612101,16.054281,157080
2016-09-01,18.763599,19.139400,18.575800,19.018200,16.417807,94875
2016-09-02,19.145500,19.606100,19.072701,19.521200,16.852028,157410
2016-09-05,19.521200,19.545500,19.272699,19.339399,16.695086,156750
2016-09-06,19.212099,19.630301,19.127300,19.454500,16.794451,317130
2016-09-08,19.448500,19.448500,19.218201,19.393900,16.742138,96690
2016-09-09,19.309099,19.309099,18.490900,18.490900,15.962605,192060
2016-09-12,18.448500,19.000000,18.357599,19.000000,16.402094,152955
2016-09-13,18.848499,18.848499,18.321199,18.497000,15.967872,342045
2016-09-14,18.569700,18.787901,18.484800,18.787901,16.218998,473715
2016-09-15,18.781799,19.218201,18.745399,19.218201,16.590462,339570
2016-09-16,19.018200,19.048500,18.581800,18.636400,16.088207,453750
2016-09-19,18.709101,18.909100,18.660601,18.781799,16.213730,45045
2016-09-20,18.781799,19.078800,18.781799,18.896999,16.313181,286935
2016-09-21,18.896999,19.048500,18.600000,18.963600,16.370680,128865
2016-09-22,19.036400,19.351500,18.866699,19.224199,16.595638,82500
2016-09-23,19.212099,19.357599,18.909100,19.212099,16.585194,147840
2016-09-26,19.212099,19.212099,18.824200,18.824200,16.250328,121440
2016-09-27,18.909100,19.030300,18.709101,19.006100,16.407360,108075
2016-09-28,19.060600,19.260599,18.848499,19.260599,16.627064,96195
2016-09-29,19.151501,19.309099,18.945400,18.969700,16.375933,132990
2016-09-30,19.006100,19.115200,18.909100,18.909100,16.323620,228855
2016-10-03,18.993900,19.363600,18.878799,19.363600,16.729254,99495
2016-10-04,19.357599,19.878799,19.272699,19.642401,16.970118,272250
2016-10-05,19.636400,20.060600,19.636400,19.884800,17.179543,503745
2016-10-06,19.830299,20.169701,19.799999,20.163601,17.420414,82500
2016-10-07,20.060600,20.369699,19.987900,20.272699,17.514668,142560
2016-10-10,20.375799,20.600000,20.302999,20.369699,17.598471,33495
2016-10-11,20.278799,20.375799,20.200001,20.297001,17.535662,112365
2016-10-13,20.351500,20.527300,20.078800,20.284800,17.525122,101475
2016-10-14,20.484800,20.636400,20.448500,20.624201,17.818348,243540
2016-10-17,20.642401,20.915100,20.606100,20.915100,18.069668,294690
2016-10-18,20.920000,21.293301,20.840000,21.166700,18.287048,428400
2016-10-19,21.093300,21.180000,20.733299,20.733299,17.912605,352950
2016-10-20,20.733299,20.993299,20.733299,20.913300,18.068119,91800
2016-10-21,20.933300,21.000000,20.600000,20.813299,17.981720,94800
2016-10-24,20.860001,20.926701,20.753300,20.806700,17.976017,90450
2016-10-25,20.793301,20.866699,20.533300,20.666700,17.855070,63750
2016-10-26,20.653299,20.806700,20.566700,20.566700,17.768671,97350
2016-10-27,20.533300,21.373301,20.533300,21.373301,18.465536,330300
2016-10-28,21.219999,21.553301,21.106701,21.333300,18.430981,87450
2016-10-31,21.600000,22.286699,21.600000,22.226700,19.202835,330900
2016-11-01,22.326700,22.326700,21.480000,21.533300,18.616344,144450
2016-11-03,21.559999,21.780001,20.973301,20.973301,18.132193,158250
2016-11-04,20.966700,21.433300,20.913300,21.100000,18.241730,66600
2016-11-07,21.433300,21.780001,21.313299,21.513300,18.599049,514050
2016-11-08,21.420000,21.940001,21.406700,21.626699,18.697088,169350
2016-11-09,20.566700,21.653299,20.533300,21.059999,18.207148,103650
2016-11-10,21.333300,21.340000,19.533300,20.206699,17.469433,278700
2016-11-11,20.000000,20.313299,19.540001,19.886700,17.192783,537450
2016-11-14,19.873301,20.066700,19.420000,19.633301,16.973713,172350
2016-11-16,19.766701,20.480000,19.740000,20.480000,17.705719,168450
2016-11-17,20.600000,20.653299,19.700001,19.940001,17.238865,100650
2016-11-18,19.940001,20.280001,19.940001,20.073299,17.354113,189150
2016-11-21,20.153299,20.466700,20.153299,20.386700,17.625057,344850
2016-11-22,20.459999,20.753300,20.206699,20.400000,17.636557,267900
2016-11-23,20.226700,20.646700,20.173300,20.333300,17.578894,81600
2016-11-24,20.473301,20.473301,20.053301,20.066700,17.348410,217050
2016-11-25,19.933300,20.086700,19.866699,20.026699,17.313818,170250
2016-11-28,20.026699,20.133301,19.833300,19.913300,17.215786,1326000
2016-11-29,19.853300,20.100000,19.693300,19.693300,17.025593,949800
2016-11-30,19.959999,20.513300,19.959999,20.400000,17.636557,407100
2016-12-01,19.453300,19.453300,19.453300,19.453300,16.830465,249000
2016-12-02,19.059999,19.700001,18.533300,19.540001,16.905483,146100
2016-12-05,19.573299,19.593300,19.253300,19.360001,16.749756,73500
2016-12-06,19.100000,19.646700,19.073299,19.600000,16.957394,65250
2016-12-07,19.600000,19.666700,19.346701,19.446699,16.824757,154050
2016-12-08,19.473301,19.653299,19.333300,19.613300,16.968899,187500
2016-12-09,19.533300,19.693300,19.346701,19.639999,16.992006,320850
2016-12-12,19.546700,19.546700,18.666700,18.666700,16.149929,437400
2016-12-13,18.713301,19.133301,18.666700,18.993299,16.432489,260100
2016-12-14,18.846701,19.113300,18.740000,18.933300,16.380589,270600
2016-12-15,18.786699,19.086700,18.506701,18.799999,16.265259,368850
2016-12-16,18.959999,19.033300,18.613300,18.666700,16.149929,158850
2016-12-19,18.740000,18.846701,18.186701,18.413300,15.930696,343350
2016-12-20,18.426701,18.766701,18.333300,18.766701,16.236443,151800
2016-12-21,18.773300,18.866699,18.453300,18.786699,16.253750,266400
2016-12-22,18.793301,18.886700,18.613300,18.866699,16.322960,297450
2016-12-23,18.793301,19.193300,18.753300,18.986700,16.847736,172500
2016-12-26,18.986700,19.333300,18.900000,19.000000,16.859541,52650
2016-12-27,19.139999,19.153299,18.879999,18.940001,16.806297,128550
2016-12-28,18.946699,19.466700,18.846701,19.266701,17.096195,193950
2016-12-29,19.266701,20.000000,19.059999,20.000000,17.746885,398550
2017-01-02,19.700001,19.926701,19.573299,19.780001,17.564844,63750
2017-01-03,19.959999,20.393299,19.886700,20.373301,18.091698,107700
2017-01-04,20.266701,20.666700,20.266701,20.666700,18.352242,135600
2017-01-05,20.533300,20.740000,20.393299,20.706699,18.387756,208650
2017-01-06,20.733299,21.033300,20.446699,20.733299,18.411383,86400
2017-01-09,20.713301,20.799999,20.540001,20.646700,18.334478,70650
2017-01-10,20.686701,20.906700,20.400000,20.646700,18.334478,227250
2017-01-11,20.660000,20.780001,20.453300,20.666700,18.352242,126150
2017-01-12,20.793301,21.146700,20.793301,21.033300,18.677784,659100
2017-01-13,21.133301,21.139999,20.586700,20.586700,18.281200,309900
2017-01-16,20.606701,20.753300,20.440001,20.753300,18.429144,83550
2017-01-17,20.753300,21.253300,20.626699,21.253300,18.873148,176550
